2021-11-05 00:02:32.6587|INFO|Logger|Chosen color for player: Black
2021-11-05 00:02:32.7880|INFO|Logger|-> move E8
2021-11-05 00:02:32.9377|INFO|Logger|<- move E2
2021-11-05 00:02:33.0481|INFO|Logger|-> wall V8v
2021-11-05 00:02:33.2664|INFO|Logger|<- move E3
2021-11-05 00:02:33.3787|INFO|Logger|-> wall W8v
2021-11-05 00:02:33.6168|INFO|Logger|<- move E4
2021-11-05 00:02:33.7226|INFO|Logger|-> wall V6v
2021-11-05 00:02:33.9675|INFO|Logger|<- move E5
2021-11-05 00:02:34.0703|INFO|Logger|-> move E7
2021-11-05 00:02:34.3483|INFO|Logger|<- wall W4h
2021-11-05 00:02:34.4572|INFO|Logger|-> wall W7h
2021-11-05 00:02:34.6696|INFO|Logger|<- wall W6h
2021-11-05 00:02:34.7612|INFO|Logger|-> move F7
2021-11-05 00:02:35.1325|INFO|Logger|<- wall Y5h
2021-11-05 00:02:35.2195|INFO|Logger|-> wall Y6h
2021-11-05 00:02:35.4348|INFO|Logger|<- wall Y7v
2021-11-05 00:02:35.5086|INFO|Logger|-> move G7
2021-11-05 00:02:35.7421|INFO|Logger|<- move D5
2021-11-05 00:02:35.8062|INFO|Logger|-> move G8
2021-11-05 00:02:36.2129|INFO|Logger|<- wall Y8h
2021-11-05 00:02:36.2777|INFO|Logger|-> move F8
2021-11-05 00:02:36.5353|INFO|Logger|<- move C5
2021-11-05 00:02:36.5970|INFO|Logger|-> move F9
2021-11-05 00:02:36.8841|INFO|Logger|<- move C6
2021-11-05 00:02:36.9322|INFO|Logger|-> move G9
2021-11-05 00:02:37.2274|INFO|Logger|<- move C7
2021-11-05 00:02:37.2733|INFO|Logger|-> move H9
2021-11-05 00:02:37.5531|INFO|Logger|<- move C8
2021-11-05 00:02:37.5963|INFO|Logger|-> wall X8v
2021-11-05 00:02:37.7736|INFO|Logger|<- move C9
2021-11-05 00:02:37.7736|INFO|Logger|Killing client process...
2021-11-05 00:02:37.8087|INFO|Logger|Win 
2021-11-05 00:02:37.8087|INFO|Logger|----------------------
2021-11-05 00:02:37.8087|INFO|Logger|Executing run #4
2021-11-05 00:02:37.8248|INFO|Logger|Chosen color for player: Black
2021-11-05 00:02:37.9873|INFO|Logger|-> move E8
2021-11-05 00:02:38.1204|INFO|Logger|<- move E2
2021-11-05 00:02:38.2318|INFO|Logger|-> move E7
2021-11-05 00:02:38.2318|INFO|Logger|<- move E3
2021-11-05 00:02:38.3481|INFO|Logger|-> wall W7h
2021-11-05 00:02:38.6047|INFO|Logger|<- move E4
2021-11-05 00:02:38.7188|INFO|Logger|-> wall V6h
2021-11-05 00:02:38.9223|INFO|Logger|<- move D4
2021-11-05 00:02:39.0241|INFO|Logger|-> wall U6v
2021-11-05 00:02:39.4540|INFO|Logger|<- wall W6v
2021-11-05 00:02:39.5460|INFO|Logger|-> move D7
2021-11-05 00:02:39.8257|INFO|Logger|<- move C4
2021-11-05 00:02:39.9045|INFO|Logger|-> move D8
2021-11-05 00:02:40.2509|INFO|Logger|<- move C5
2021-11-05 00:02:40.3225|INFO|Logger|-> wall U8v
2021-11-05 00:02:40.6545|INFO|Logger|<- wall V7v
2021-11-05 00:02:40.7222|INFO|Logger|-> move D9
2021-11-05 00:02:40.9570|INFO|Logger|<- move B5
2021-11-05 00:02:41.0150|INFO|Logger|-> move E9
2021-11-05 00:02:41.2481|INFO|Logger|<- move B6
2021-11-05 00:02:41.3120|INFO|Logger|-> move F9
2021-11-05 00:02:41.6118|INFO|Logger|<- wall Y7h
2021-11-05 00:02:41.6626|INFO|Logger|-> move G9
2021-11-05 00:02:41.9180|INFO|Logger|<- move B7
2021-11-05 00:02:41.9660|INFO|Logger|-> move H9
2021-11-05 00:02:42.1968|INFO|Logger|<- wall Z8h
2021-11-05 00:02:42.2430|INFO|Logger|-> move G9
